ANALYTICAL_TYPE,SRMSLotCode,SRMSStandardCode,JobCode,Value,AnalysisDate,SchemeCode,Analyte,StandardStatus,LowerLimit,LowerLimitInclusive,UpperLimit,UpperLimitInclusive,WarningUpper,WarningUpperInclusive,WarningLower,WarningLowerInclusive,TargetValue,ParentValue,UnitCode,SpecificationCode,SampleID,SourceCategory,SRMSAssumption,Deviation,DeviationPct,RollingMean,RollingStd,DistanceToLower,DistanceToUpper,LimitSpan,WithinRangePct,RuleFlag,RuleFlagScore,IForestAnomaly,IForestScore,IForestScoreNorm,RiskScore,RiskLevel
Standard,OREAS_62F,OREAS_62F,TSV_LB0004835725,7.69387755102,2020-11-25 01:55:31.000,GE_ICP40Q12,PB,Pass,1.444172,Y,12.875828,Y,10.785824,Y,3.534176,Y,7.16,,MG_KG,OREAS_62F,TSV_LB0004835725-60129,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,0.53387755102,7.456390377374,8.285738188993601,0.5346953952977561,6.24970555102,5.18195044898,11.431656,54.67016809305668,Green,0,False,0.3143120419705676,0.006633352338605689,5.39,Low
Standard,OREAS_62F,OREAS_62F,TSV_LB0004835725,13.336734693878,2020-11-25 01:55:31.000,GE_ICP40Q12,AS,UpperWarning,-0.462162,Y,16.102162,Y,13.073476,Y,2.566524,Y,7.82,,MG_KG,OREAS_62F,TSV_LB0004835725-60130,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,5.516734693878,70.546479461355,9.442957656298798,2.326691452610131,13.798896693878,2.7654273061219996,16.564324,83.30491901678572,Yellow,1,False,0.33470218432315646,0.04517627875008747,46.14,Medium
Standard,OREAS_62F,OREAS_62F,TSV_LB0004835725,0.268209183673,2020-11-25 01:55:31.000,GE_ICP40Q12,TI,Pass,0.2116887,Y,0.3143113,Y,0.2955594,Y,0.2304406,Y,0.263,,PERC,OREAS_62F,TSV_LB0004835725-60127,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,0.005209183673,1.980678202662,0.26277357928,0.013141558524099315,0.056520483673,0.04610211632700001,0.10262260000000001,55.07605895095232,Green,0,False,0.3114027689577444,0.0011340334174742303,1.41,Low
Standard,OREAS_62F,OREAS_62F,TSV_LB0004835725,0.068283673469,2020-11-25 01:55:31.000,GE_ICP40Q12,P,Pass,0.033501,Y,0.096499,Y,0.084981,Y,0.045019,Y,0.065,,PERC,OREAS_62F,TSV_LB0004835725-60131,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,0.003283673469,5.051805336923,0.06454920855599999,0.004689791349929253,0.03478267346899999,0.028215326531000007,0.062998,55.21234558081207,Green,0,False,0.3117723999460459,0.0018327367288662369,3.58,Low
Standard,OREAS_62F,OREAS_62F,TSV_LB0004835725,-9.163265306122,2020-11-25 01:55:31.000,GE_ICP40Q12,U,Pass,-49.693992,Y,50.373992,Y,32.076756,Y,-31.396756,Y,0.34,,MG_KG,OREAS_62F,TSV_LB0004835725-60128,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-9.503265306122,-2795.078031212352,-4.9434450017642,4.831283427630819,40.530726693878,59.537257306122,100.067984,40.5031910045055,Green,0,False,0.4262625868779269,0.2182503945090735,40.47,Medium
Standard,OREAS_62F,OREAS_62F,TSV_LB0004835725,10.377551020408,2020-11-25 01:55:31.000,GE_ICP40Q12,SB,UpperWarning,-11.356975,Y,13.896975,Y,9.279382,Y,-6.739382,Y,1.27,,MG_KG,OREAS_62F,TSV_LB0004835725-60133,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,9.107551020408,717.130001606929,5.5816911087494,4.035608436466965,21.734526020407998,3.519423979592,25.25395,86.06386731742163,Yellow,1,False,0.3626832582035629,0.09806813466936758,47.46,Medium
Standard,OREAS_62F,OREAS_62F,TSV_LB0004835725,8.079568367347,2020-11-25 01:55:31.000,GE_ICP40Q12,CA,Pass,7.157262,Y,8.802738,Y,8.501892,Y,7.458108,Y,7.98,,PERC,OREAS_62F,TSV_LB0004835725-60136,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,0.099568367347,1.247723901591,8.012657484114,0.566395762223826,0.9223063673469989,0.7231696326530006,1.6454759999999995,56.05103735010412,Green,0,False,0.31171271331061856,0.0017199127202230482,0.92,Low
Standard,OREAS_62F,OREAS_62F,TSV_LB0004835725,5.744729591837,2020-11-25 01:55:31.000,GE_ICP40Q12,AL,Pass,5.1147716,Y,6.3072284,Y,6.0890682,Y,5.3329318,Y,5.711,,PERC,OREAS_62F,TSV_LB0004835725-60132,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,0.033729591837,0.590607456435,5.783288419279399,0.18631152312804614,0.6299579918370002,0.5624988081629994,1.1924567999999995,52.82857977219807,Green,0,False,0.3109447053908066,0.0002681684300224757,0.42,Low
Standard,OREAS_62F,OREAS_62F,TSV_LB0004835725,406.0,2020-11-25 01:55:31.000,GE_ICP40Q12,SR,Pass,369.564,Y,454.436,Y,438.9036,Y,385.0964,Y,412.0,,MG_KG,OREAS_62F,TSV_LB0004835725-60134,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-6,-1.456310679612,411.70947938775,21.464742839562287,36.43599999999998,48.43599999999998,84.87199999999996,42.93053068149683,Green,0,False,0.39145334017610606,0.15245143092817176,4.89,Low
Standard,OREAS_62F,OREAS_62F,TSV_LB0004835725,5.030612244898,2020-11-25 01:55:31.000,GE_ICP40Q12,AG,Pass,3.673105,Y,7.266895,Y,6.609948,Y,4.330052,Y,5.47,,MG_KG,OREAS_62F,TSV_LB0004835725-60135,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-0.439387755102,-8.032682908629,5.5082420016358,0.9913707102344432,1.3575072448980001,2.2362827551019997,3.59379,37.77369420300018,Green,0,False,0.3145559315119161,0.007094370044229032,5.80,Low
Standard,OREAS_503C,OREAS_503C,TSV_LB0004839668,5091.727272727272,2020-11-25 02:02:51.000,GE_ICP40Q12,CU,Pass,4840.924,Y,5919.076,Y,5722.168,Y,5037.832,Y,5380.0,,MG_KG,OREAS_503C,TSV_LB0004839668-60117,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-288.272727272728,-5.358229131463,5682.859119521069,607.813895435415,250.8032727272721,827.348727272728,1078.152,23.262329683316647,Green,0,True,0.5852635680682188,0.51880558492405,18.52,Low
Standard,OREAS_905,OREAS_905,TSV_LB0004839668,1501.512953367875,2020-11-25 02:07:15.000,GE_ICP40Q12,CU,Pass,1378.4736,Y,1687.5264,Y,1630.9587,Y,1435.0413,Y,1533.0,,MG_KG,OREAS_905,TSV_LB0004839668-60116,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-31.487046632125,-2.053949551998,1321.9268350460225,252.44226095033247,123.03935336787504,186.0134466321249,309.05279999999993,39.81175817461452,Green,0,False,0.5044947090029035,0.36613042761213765,11.34,Low
Standard,OREAS_501C,OREAS_501C,TSV_LB0004773102,2563.458128078818,2020-11-25 02:13:12.000,GE_ICP40Q12,CU,LowerWarning,2478.1225,Y,3031.8775,Y,2930.4935,Y,2579.5065,Y,2755.0,,MG_KG,OREAS_501C,TSV_LB0004773102-60114,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-191.541871921182,-6.952518037066,2508.486533419769,513.9363497411738,85.33562807881799,468.4193719211821,553.7550000000001,15.410358024544784,Yellow,1,False,0.5638821393386699,0.47838885708346635,28.35,Low
Standard,OREAS_908,OREAS_908,TSV_LB0004797379,1.638363829787,2020-11-25 02:17:37.000,GE_ICP40Q12,,Pass,1.495988,Y,1.884012,Y,1.813032,Y,1.566968,Y,1.69,,PERC,OREAS_908,TSV_LB0004797379-60079,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-0.051636170213,-3.05539468716,,0.0,0.14237582978699992,0.245648170213,0.3880239999999999,36.69253185034945,Green,0,False,0.3154364528998011,0.008758795454808834,2.36,Low
Standard,OREAS_908,OREAS_908,TSV_LB0004797379,0.110374468085,2020-11-25 02:17:37.000,GE_ICP40Q12,TI,Pass,0.0749028,Y,0.1470972,Y,0.1338993,Y,0.0881007,Y,0.111,,PERC,OREAS_908,TSV_LB0004797379-60080,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-0.000625531915,-0.563542265766,0.1135797537162,0.009007457650558305,0.03547166808499999,0.036722731915000015,0.0721944,49.133545101836134,Green,0,False,0.3119107828105018,0.0020943180591533285,0.45,Low
Standard,OREAS_908,OREAS_908,TSV_LB0004797379,14.685128723404,2020-11-25 02:17:37.000,GE_ICP40Q12,FE,Pass,13.151112,Y,16.128888,Y,15.58428,Y,13.69572,Y,14.64,,PERC,OREAS_908,TSV_LB0004797379-60081,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,0.045128723404,0.308256307404,14.3781107650824,0.4258985626821752,1.534016723404001,1.4437592765959995,2.9777760000000004,51.51551773551808,Green,0,False,0.31341112739418825,0.004930378243576266,0.34,Low
Standard,OREAS_908,OREAS_908,TSV_LB0004797379,309.255319148936,2020-11-25 02:17:37.000,GE_ICP40Q12,MN,Pass,290.2144,Y,365.7856,Y,351.9768,Y,304.0232,Y,328.0,,MG_KG,OREAS_908,TSV_LB0004797379-60082,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-18.744680851064,-5.714841722885,334.34656498775104,17.42802176237554,19.040919148935984,56.53028085106399,75.57119999999998,25.195999466643364,Green,0,False,0.3961251748223613,0.161282471725411,8.08,Low
Standard,OREAS_908,OREAS_908,TSV_LB0004797379,0.712385106383,2020-11-25 02:17:37.000,GE_ICP40Q12,MG,Pass,0.60048,Y,0.78952,Y,0.7549785,Y,0.6350215,Y,0.695,,PERC,OREAS_908,TSV_LB0004797379-60083,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,0.017385106383,2.501454155827,0.7130806656012,0.013779241208496893,0.111905106383,0.07713489361699999,0.18903999999999999,59.19652263171816,Green,0,False,0.31199477462965464,0.0022530854894535013,1.81,Low
Standard,OREAS_908,OREAS_908,TSV_LB0004797379,1.959768085106,2020-11-25 02:17:37.000,GE_ICP40Q12,K,Pass,1.784076,Y,2.235924,Y,2.153313,Y,1.866687,Y,2.01,,PERC,OREAS_908,TSV_LB0004797379-60078,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-0.050231914894,-2.499100243483,2.0963334096786,0.10037567116997566,0.17569208510599998,0.2761559148939998,0.4518479999999998,38.883006034330144,Green,0,False,0.31317129530018256,0.004477030219294368,1.86,Low
Standard,OREAS_908,OREAS_908,TSV_LB0004797379,0.025511702128,2020-11-25 02:17:37.000,GE_ICP40Q12,P,Pass,-0.001599,Y,0.053599,Y,0.0435058,Y,0.0084942,Y,0.026,,PERC,OREAS_908,TSV_LB0004797379-60085,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-0.000488297872,-1.878068738462,0.025681150216799998,0.0050300271586480915,0.027110702128,0.028087297872,0.055198000000000004,49.11537035399833,Green,0,False,0.3119107828105018,0.0020943180591533285,1.37,Low
Standard,OREAS_908,OREAS_908,TSV_LB0004797379,90.893617021277,2020-11-25 02:17:37.000,GE_ICP40Q12,CO,Pass,75.8031,Y,98.1969,Y,94.0992,Y,79.9008,Y,87.0,,MG_KG,OREAS_908,TSV_LB0004797379-60086,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,3.893617021277,4.475421863537,86.19839715950499,7.0285161300127355,15.090517021276995,7.303282978723004,22.3938,67.3870313268717,Green,0,False,0.3297373658927573,0.035791418747629145,4.05,Low
Standard,OREAS_908,OREAS_908,TSV_LB0004797379,11.648936170213,2020-11-25 02:17:37.000,GE_ICP40Q12,SB,Pass,-7.81976,Y,18.21976,Y,13.45864,Y,-3.05864,Y,5.2,,MG_KG,OREAS_908,TSV_LB0004797379-60087,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,6.448936170213,124.018003273327,13.7204807822992,2.186587943104936,19.468696170213,6.570823829787001,26.03952,74.76595640093596,Green,0,False,0.3312653578776674,0.038679740055707054,35.97,Medium
Standard,OREAS_908,OREAS_908,TSV_LB0004797379,292.13829787234,2020-11-25 02:17:37.000,GE_ICP40Q12,ZN,Pass,253.992,Y,316.008,Y,304.665,Y,265.335,Y,285.0,,MG_KG,OREAS_908,TSV_LB0004797379-60088,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,7.13829787234,2.504665920119,281.4744661030854,8.504221968705695,38.14629787234,23.86970212765999,62.01599999999999,61.51041323584238,Green,0,False,0.3667684279842821,0.1057902189743199,4.42,Low
Standard,OREAS_908,OREAS_908,TSV_LB0004797379,3.691489361702,2020-11-25 02:17:37.000,GE_ICP40Q12,AG,UpperWarning,0.91008,Y,3.88992,Y,3.34512,Y,1.45488,Y,2.4,,MG_KG,OREAS_908,TSV_LB0004797379-60089,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,1.291489361702,53.812056737583,3.6535942576486002,0.6202221737694167,2.781409361702,0.1984306382979999,2.9798400000000003,93.34089621261543,Yellow,1,False,0.33118525131235366,0.038528316814094764,45.97,Medium
Standard,OREAS_908,OREAS_908,TSV_LB0004797379,0.408207446809,2020-11-25 02:17:37.000,GE_ICP40Q12,CA,Pass,0.3512036,Y,0.4847964,Y,0.4603852,Y,0.3756148,Y,0.418,,PERC,OREAS_908,TSV_LB0004797379-60084,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-0.009792553191,-2.342716074402,0.4170211581372,0.017669809274769965,0.057003846809,0.07658895319100001,0.1335928,42.669849579468355,Green,0,False,0.31218832624557663,0.00261895079634076,1.71,Low
Standard,OREAS_503C,OREAS_503C,TSV_LB0004797379,2.544639593909,2020-11-25 02:22:03.000,GE_ICP40Q12,CA,Pass,2.342015,Y,2.917985,Y,2.812785,Y,2.447215,Y,2.63,,PERC,OREAS_503C,TSV_LB0004797379-60054,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-0.085360406091,-3.245642817148,2.0587340043814,0.9126071851925498,0.2026245939089999,0.373345406091,0.5759699999999999,35.17971316370643,Green,0,False,0.31440999183432083,0.006818504277487359,2.45,Low
Standard,OREAS_503C,OREAS_503C,TSV_LB0004797379,2.031190862944,2020-11-25 02:22:03.000,GE_ICP40Q12,,Pass,1.765926,Y,2.214074,Y,2.132086,Y,1.847914,Y,1.99,,PERC,OREAS_503C,TSV_LB0004797379-60055,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,0.041190862944,2.069892610251,,0.0,0.26526486294399976,0.18288313705600023,0.448148,59.191352621009074,Green,0,False,0.3121308894369861,0.0025103795736128886,1.51,Low
Standard,OREAS_503C,OREAS_503C,TSV_LB0004797379,0.100497461929,2020-11-25 02:22:03.000,GE_ICP40Q12,P,Pass,0.0641025,Y,0.1338975,Y,0.1211364,Y,0.0768636,Y,0.099,,PERC,OREAS_503C,TSV_LB0004797379-60056,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,0.001497461929,1.512587807071,0.08773206257,0.009824175866813088,0.03639496192899999,0.033400038071000004,0.069795,52.14551461995845,Green,0,False,0.3118938571582042,0.0020623239631980357,1.11,Low
Standard,OREAS_503C,OREAS_503C,TSV_LB0004797379,9.319796954315,2020-11-25 02:22:03.000,GE_ICP40Q12,SB,Pass,-9.25992,Y,16.45992,Y,11.75724,Y,-4.55724,Y,3.6,,MG_KG,OREAS_503C,TSV_LB0004797379-60057,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,5.719796954315,158.883248730972,8.9594006756072,8.919719158748077,18.579716954315,7.140123045685,25.719839999999998,72.23885123047033,Green,0,False,0.3323082425011472,0.040651076233913966,36.04,Medium
Standard,OREAS_503C,OREAS_503C,TSV_LB0004797379,3.144405076142,2020-11-25 02:22:03.000,GE_ICP40Q12,K,Pass,2.836878,Y,3.523122,Y,3.397512,Y,2.962488,Y,3.18,,PERC,OREAS_503C,TSV_LB0004797379-60058,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-0.035594923858,-1.119337228239,3.2240186698465996,0.17364093659809257,0.30752707614200014,0.3787169238579997,0.6862439999999999,44.81308049935595,Green,0,False,0.3113322597288016,0.0010007517573720473,0.81,Low
Standard,OREAS_503C,OREAS_503C,TSV_LB0004797379,88.060913705584,2020-11-25 02:22:03.000,GE_ICP40Q12,ZN,Pass,75.8031,Y,98.1969,Y,94.0992,Y,79.9008,Y,87.0,,MG_KG,OREAS_503C,TSV_LB0004797379-60059,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,1.060913705584,1.219441040901,88.484952143181,2.857009882993695,12.257813705583999,10.135986294416,22.3938,54.73753318143414,Green,0,False,0.3281358102790702,0.03276404213128094,1.68,Low
Standard,OREAS_503C,OREAS_503C,TSV_LB0004797379,0.439382741117,2020-11-25 02:22:03.000,GE_ICP40Q12,TI,Pass,0.3826944,Y,0.5233056,Y,0.4975752,Y,0.4084248,Y,0.453,,PERC,OREAS_503C,TSV_LB0004797379-60061,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-0.013617258883,-3.006017413466,0.41488418095299995,0.034247794704874795,0.056688341116999996,0.08392285888300005,0.14061120000000005,40.31566554940145,Green,0,False,0.3129269494868731,0.004015150035307118,2.20,Low
Standard,OREAS_503C,OREAS_503C,TSV_LB0004797379,1.509292385787,2020-11-25 02:22:03.000,GE_ICP40Q12,MG,Pass,1.32495,Y,1.67505,Y,1.611,Y,1.389,Y,1.5,,PERC,OREAS_503C,TSV_LB0004797379-60062,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,0.009292385787,0.6194923858,1.3468791282122,0.23481739696622683,0.1843423857869999,0.16575761421299995,0.35009999999999986,52.65420902227934,Green,0,False,0.31137119437075106,0.0010743488423539391,0.46,Low
Standard,OREAS_503C,OREAS_503C,TSV_LB0004797379,4.990720812183,2020-11-25 02:22:03.000,GE_ICP40Q12,FE,Pass,4.628184,Y,5.711816,Y,5.513805,Y,4.826195,Y,5.17,,PERC,OREAS_503C,TSV_LB0004797379-60063,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,-0.179279187817,-3.467682549652,5.1492926519782,0.2823520101804052,0.3625368121829995,0.7210951878170002,1.0836319999999997,33.4557130264702,Green,0,False,0.31443580148597766,0.006867291553579563,2.60,Low
Standard,OREAS_503C,OREAS_503C,TSV_LB0004797379,16.761421319797,2020-11-25 02:22:03.000,GE_ICP40Q12,CO,Pass,10.64048,Y,18.55952,Y,17.1112,Y,12.0888,Y,14.6,,MG_KG,OREAS_503C,TSV_LB0004797379-60064,Standard,Reference-material standard used as SRMS candidate because explicit SRMS subtype is not present in ResultSet.csv.,2.161421319797,14.804255615048,14.724642754525599,1.8459635590174257,6.1209413197970015,1.7980986802029975,7.919039999999999,77.29398159116512,Green,0,False,0.3198441586160112,0.01709056058551097,10.80,Low
